9199,{"name":"Attack Power %","icon":"inv_misc_food_09","tooltip":"<a class=\"whtt-name\" href=\"/classic/spell=9199/attack-power\"><b class=\"whtt-name\">Attack Power %</b></a><br />Instant<br /><span class=\"wowhead-tooltip-requirements\">Requires level 60</span><br />","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9200,{"name":"Create Sapta","icon":"inv_misc_food_09","tooltip":"<table><tr><td><table width=\"100%\"><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9200/create-sapta\"><b class=\"whtt-name\">Create Sapta</b></a></td><th><b class=\"q0\">Rank 1</b></th></tr></table>3 sec cast<br /><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><div class=\"q\">Conjures 0 loaves of bread, providing the mage and <dfn title=\"her\">his</dfn> allies with something to eat.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9201,{"name":"Dusky Bracers","icon":"inv_bracer_07","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=9201/dusky-bracers\"><b class=\"whtt-name q2\">Dusky Bracers</b></a><br />45 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=4234/heavy-leather\">Heavy Leather</a>&nbsp;(16), <a href=\"/classic/item=2325/black-dye\">Black Dye</a>, <a href=\"/classic/item=4291/silken-thread\">Silken Thread</a>&nbsp;(2)</div><br /><span class=\"q2\"><a href=\"/classic/item=7378/dusky-bracers\">Dusky Bracers</a></span><!--ndstart--><!--ndend--><span class=\"q\"><br>Item Level <!--ilvl-->37</span><!--bo--><br>Binds when equipped<!--ue--><table width=\"100%\"><tr><td>Wrist</td><th><!--scstart4:2--><span class=\"q1\">Leather</span><!--scend--></th></tr></table><span><!--amr-->46 Armor</span><br><span><!--stat3-->+8 Agility</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--e--><!--ps--><br>Durability 30 / 30<br>Requires Level <!--rlvl-->32<!--itemEffects:1--><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">21</span> <span class=\"moneycopper\">46</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
9202,{"name":"Green Whelp Bracers","icon":"inv_bracer_06","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=9202/green-whelp-bracers\"><b class=\"whtt-name q2\">Green Whelp Bracers</b></a><br />45 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=7392/green-whelp-scale\">Green Whelp Scale</a>&nbsp;(6), <a href=\"/classic/item=4234/heavy-leather\">Heavy Leather</a>&nbsp;(8), <a href=\"/classic/item=4291/silken-thread\">Silken Thread</a>&nbsp;(2)</div><br /><span class=\"q2\"><a href=\"/classic/item=7386/green-whelp-bracers\">Green Whelp Bracers</a></span><!--ndstart--><!--ndend--><span class=\"q\"><br>Item Level <!--ilvl-->38</span><!--bo--><br>Binds when equipped<!--ue--><table width=\"100%\"><tr><td>Wrist</td><th><!--scstart4:2--><span class=\"q1\">Leather</span><!--scend--></th></tr></table><span><!--amr-->47 Armor</span><br><span><!--stat6-->+8 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--e--><!--ps--><br>Durability 30 / 30<br>Requires Level <!--rlvl-->33<!--itemEffects:1--><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">23</span> <span class=\"moneycopper\">87</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
9204,{"name":"Hate to Zero","icon":"spell_shadow_sacrificialshield","tooltip":"<a class=\"whtt-name\" href=\"/classic/spell=9204/hate-to-zero\"><b class=\"whtt-name\">Hate to Zero</b></a><br />Unlimited range<br />Instant","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9205,{"name":"Hate to Zero","icon":"spell_shadow_sacrificialshield","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9205/hate-to-zero\"><b class=\"whtt-name\">Hate to Zero</b></a></td></tr></table><table><tr><td> (Proc chance: 50%)</td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9206,{"name":"Dusky Belt","icon":"inv_belt_06","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=9206/dusky-belt\"><b class=\"whtt-name q2\">Dusky Belt</b></a><br />45 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=4234/heavy-leather\">Heavy Leather</a>&nbsp;(10), <a href=\"/classic/item=4305/bolt-of-silk-cloth\">Bolt of Silk Cloth</a>&nbsp;(2), <a href=\"/classic/item=2325/black-dye\">Black Dye</a>&nbsp;(2), <a href=\"/classic/item=7071/iron-buckle\">Iron Buckle</a></div><br /><span class=\"q2\"><a href=\"/classic/item=7387/dusky-belt\">Dusky Belt</a></span><!--ndstart--><!--ndend--><span class=\"q\"><br>Item Level <!--ilvl-->39</span><!--bo--><br>Binds when equipped<!--ue--><table width=\"100%\"><tr><td>Waist</td><th><!--scstart4:2--><span class=\"q1\">Leather</span><!--scend--></th></tr></table><span><!--amr-->61 Armor</span><br><span><!--stat3-->+8 Agility</span><br><span><!--stat7-->+8 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--e--><!--ps--><br>Durability 30 / 30<br>Requires Level <!--rlvl-->34<!--itemEffects:1--><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">25</span> <span class=\"moneycopper\">87</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
9207,{"name":"Dusky Boots","icon":"inv_boots_07","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=9207/dusky-boots\"><b class=\"whtt-name q2\">Dusky Boots</b></a><br />45 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=4234/heavy-leather\">Heavy Leather</a>&nbsp;(8), <a href=\"/classic/item=7428/shadowcat-hide\">Shadowcat Hide</a>&nbsp;(2), <a href=\"/classic/item=3824/shadow-oil\">Shadow Oil</a>, <a href=\"/classic/item=4291/silken-thread\">Silken Thread</a>&nbsp;(2)</div><br /><span class=\"q2\"><a href=\"/classic/item=7390/dusky-boots\">Dusky Boots</a></span><!--ndstart--><!--ndend--><span class=\"q\"><br>Item Level <!--ilvl-->40</span><!--bo--><br>Binds when equipped<!--ue--><table width=\"100%\"><tr><td>Feet</td><th><!--scstart4:2--><span class=\"q1\">Leather</span><!--scend--></th></tr></table><span><!--amr-->76 Armor</span><br><span><!--stat3-->+11 Agility</span><br><span><!--stat7-->+3 Stamina</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--e--><!--ps--><br>Durability 45 / 45<br>Requires Level <!--rlvl-->35<!--itemEffects:1--><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">42</span> <span class=\"moneycopper\">37</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
9208,{"name":"Swift Boots","icon":"inv_boots_08","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=9208/swift-boots\"><b class=\"whtt-name q2\">Swift Boots</b></a><br />45 sec cast</td></tr></table><table><tr><td>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=4234/heavy-leather\">Heavy Leather</a>&nbsp;(10), <a href=\"/classic/item=2459/swiftness-potion\">Swiftness Potion</a>&nbsp;(2), <a href=\"/classic/item=4337/thick-spiders-silk\">Thick Spider's Silk</a>&nbsp;(2), <a href=\"/classic/item=4291/silken-thread\">Silken Thread</a></div><br /><span class=\"q2\"><a href=\"/classic/item=7391/swift-boots\">Swift Boots</a></span><!--ndstart--><!--ndend--><span class=\"q\"><br>Item Level <!--ilvl-->40</span><!--bo--><br>Binds when equipped<!--ue--><table width=\"100%\"><tr><td>Feet</td><th><!--scstart4:2--><span class=\"q1\">Leather</span><!--scend--></th></tr></table><span><!--amr-->76 Armor</span><br><span><!--stat6-->+10 Spirit</span><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--e--><!--ps--><br>Durability 45 / 45<br>Requires Level <!--rlvl-->35<br><span class=\"q2\">Use: <a href=\"/classic/spell=9175/running-speed\" class=\"q2\">Increases run speed by 40% for 15 sec.</a> (1 Hour Cooldown)</span><!--itemEffects:1--><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">42</span> <span class=\"moneycopper\">53</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
9209,{"name":"Heavy Quiver","icon":"spell_nature_dryaddispelmagic","tooltip":"<a class=\"whtt-name\" href=\"/classic/spell=9209/heavy-quiver\"><b class=\"whtt-name\">Heavy Quiver</b></a><br />100 yd range<br />Instant","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9210,{"name":"Heavy Leather Ammo Pouch","icon":"spell_nature_dryaddispelmagic","tooltip":"<a class=\"whtt-name\" href=\"/classic/spell=9210/heavy-leather-ammo-pouch\"><b class=\"whtt-name\">Heavy Leather Ammo Pouch</b></a><br />100 yd range<br />Instant","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9211,{"name":"Dusky Leather Armor","icon":"spell_nature_dryaddispelmagic","tooltip":"<a class=\"whtt-name\" href=\"/classic/spell=9211/dusky-leather-armor\"><b class=\"whtt-name\">Dusky Leather Armor</b></a><br />100 yd range<br />Instant","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9212,{"name":"Frost Leather Cloak","icon":"spell_nature_dryaddispelmagic","tooltip":"<a class=\"whtt-name\" href=\"/classic/spell=9212/frost-leather-cloak\"><b class=\"whtt-name\">Frost Leather Cloak</b></a><br />100 yd range<br />Instant","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9213,{"name":"Dusky Bracers","icon":"spell_nature_dryaddispelmagic","tooltip":"<a class=\"whtt-name\" href=\"/classic/spell=9213/dusky-bracers\"><b class=\"whtt-name\">Dusky Bracers</b></a><br />100 yd range<br />Instant","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9214,{"name":"Dusky Belt","icon":"spell_nature_dryaddispelmagic","tooltip":"<a class=\"whtt-name\" href=\"/classic/spell=9214/dusky-belt\"><b class=\"whtt-name\">Dusky Belt</b></a><br />100 yd range<br />Instant","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9215,{"name":"Pattern: Dusky Leather Leggings","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9215/pattern-dusky-leather-leggings\"><b class=\"whtt-name\">Pattern: Dusky Leather Leggings</b></a><br />100 yd range<br />3 sec cast</td></tr></table><table><tr><td><div class=\"q\">Teaches you how to craft Dusky Leather Leggings.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9216,{"name":"Pattern: Green Whelp Armor","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9216/pattern-green-whelp-armor\"><b class=\"whtt-name\">Pattern: Green Whelp Armor</b></a><br />100 yd range<br />3 sec cast</td></tr></table><table><tr><td><div class=\"q\">Teaches you how to craft Green Whelp Armor.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9217,{"name":"Pattern: Green Whelp Bracers","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9217/pattern-green-whelp-bracers\"><b class=\"whtt-name\">Pattern: Green Whelp Bracers</b></a><br />100 yd range<br />3 sec cast</td></tr></table><table><tr><td><div class=\"q\">Teaches you how to craft Green Whelp Bracers.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9218,{"name":"Pattern: Dusky Boots","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9218/pattern-dusky-boots\"><b class=\"whtt-name\">Pattern: Dusky Boots</b></a><br />100 yd range<br />3 sec cast</td></tr></table><table><tr><td><div class=\"q\">Teaches you how to craft Dusky Boots.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9219,{"name":"Pattern: Swift Boots","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9219/pattern-swift-boots\"><b class=\"whtt-name\">Pattern: Swift Boots</b></a><br />100 yd range<br />3 sec cast</td></tr></table><table><tr><td><div class=\"q\">Teaches you how to craft Swift Boots.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9220,{"name":"\"Plucky\" Resumes Chicken Form","icon":"ability_racial_bearform","tooltip":"<table width=\"100%\"><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9220/plucky-resumes-chicken-form\"><b class=\"whtt-name\">\"Plucky\" Resumes Chicken Form</b></a></td><th><b class=\"q0\">Shapeshift</b></th></tr></table><table width=\"100%\"><tr><td>1 sec cast</td><th>10 sec cooldown</th></tr></table><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br />","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9221,{"name":"Summon Voidwalker","icon":"spell_shadow_summonvoidwalker","tooltip":"<table><tr><td><table width=\"100%\"><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9221/summon-voidwalker\"><b class=\"whtt-name\">Summon Voidwalker</b></a></td><th><b class=\"q0\">Rank 1</b></th></tr></table>10 yd range<br />10 sec cast<br /><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><div class=\"q\">Call forth a voidwalker using the summoning circle.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9222,{"name":"Summon Voidwalker","icon":"spell_shadow_summonvoidwalker","tooltip":"<table><tr><td><table width=\"100%\"><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9222/summon-voidwalker\"><b class=\"whtt-name\">Summon Voidwalker</b></a></td><th><b class=\"q0\">Rank 1</b></th></tr></table>10 yd range<br />10 sec cast<br /><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><div class=\"q\">Call forth a voidwalker using the summoning circle.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9223,{"name":"Summon Succubus","icon":"spell_shadow_summonsuccubus","tooltip":"<table><tr><td><table width=\"100%\"><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9223/summon-succubus\"><b class=\"whtt-name\">Summon Succubus</b></a></td><th><b class=\"q0\">Rank 1</b></th></tr></table>10 yd range<br />10 sec cast<br /><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><div class=\"q\">Call forth a succubus using the summoning circle.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9224,{"name":"Summon Succubus","icon":"spell_shadow_summonsuccubus","tooltip":"<table><tr><td><table width=\"100%\"><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9224/summon-succubus\"><b class=\"whtt-name\">Summon Succubus</b></a></td><th><b class=\"q0\">Rank 1</b></th></tr></table>10 yd range<br />10 sec cast<br /><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><div class=\"q\">Call forth a succubus using the summoning circle.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9232,{"name":"Scarlet Resurrection","icon":"spell_holy_resurrection","tooltip":"<a class=\"whtt-name\" href=\"/classic/spell=9232/scarlet-resurrection\"><b class=\"whtt-name\">Scarlet Resurrection</b></a><br />Unlimited range<br />2 sec cast","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":-8}
9233,{"name":"Firebolt","icon":"spell_holy_mindvision","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9233/firebolt\"><b class=\"whtt-name\">Firebolt</b></a><br /><span class=\"wowhead-tooltip-requirements\">Requires level 24</span><br /></td></tr></table><table><tr><td><div class=\"q\">5% chance of dealing 15 to 25 Fire damage on a successful melee attack.</div> (Proc chance: 5%)</td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9234,{"name":"Armor Debuff (TEST)","icon":"ability_warrior_defensivestance","tooltip":"<table><tr><td><table width=\"100%\"><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9234/armor-debuff-test\"><b class=\"whtt-name\">Armor Debuff (TEST)</b></a></td><th><b class=\"q0\">Rank 1</b></th></tr></table>30 yd range<br />Instant<br /><span class=\"wowhead-tooltip-requirements\">Requires level 10</span><br /></td></tr></table><table><tr><td><div class=\"q\">Increases the target's Armor by 50 for 30 min.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9235,{"name":"Scarlet Resurrected","icon":"spell_holy_resurrection","tooltip":"<a class=\"whtt-name\" href=\"/classic/spell=9235/scarlet-resurrected\"><b class=\"whtt-name\">Scarlet Resurrected</b></a><br />100 yd range<br />Instant","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9252,{"name":"Replenish Mana I","icon":"inv_misc_gem_stone_01","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9252/replenish-mana-i\"><b class=\"whtt-name\">Replenish Mana I</b></a><table width=\"100%\"><tr><td>Instant</td><th>1 min cooldown</th></tr></table><span class=\"wowhead-tooltip-requirements\">Requires level 10</span><br /></td></tr></table><table><tr><td><div class=\"q\">Restores 80 to 240 mana.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9253,{"name":"Replenish Mana II","icon":"inv_misc_gem_stone_01","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9253/replenish-mana-ii\"><b class=\"whtt-name\">Replenish Mana II</b></a><table width=\"100%\"><tr><td>Instant</td><th>1 min cooldown</th></tr></table><span class=\"wowhead-tooltip-requirements\">Requires level 40</span><br /></td></tr></table><table><tr><td><div class=\"q\">Restores 400 to 1200 mana.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9256,{"name":"Deep Sleep","icon":"spell_nature_sleep","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9256/deep-sleep\"><b class=\"whtt-name\">Deep Sleep</b></a><br />Unlimited range<br />Instant<br /><span class=\"wowhead-tooltip-requirements\">Requires level 20</span><br /></td></tr></table><table><tr><td><div class=\"q\">Puts nearby enemies to sleep for up to 10 sec. Any damage caused will awaken them.</div></td></tr></table>","tooltip2":"","buff":"<table><tr><td><b class=\"q\">Deep Sleep</b></td></tr></table><table><tr><td>Asleep.<br><span class=\"q\">10 seconds remaining</span></td></tr></table>","quality":null,"spells":{},"buffspells":{},"completion_category":-8}
9257,{"name":"Lay on Hands","icon":"spell_holy_layonhands","tooltip":"<table width=\"100%\"><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9257/lay-on-hands\"><b class=\"whtt-name\">Lay on Hands</b></a></td><th><b class=\"q0\">Rank 2</b></th></tr></table>Unlimited range<table width=\"100%\"><tr><td>Instant</td><th>1 hour cooldown</th></tr></table><span class=\"wowhead-tooltip-requirements\">Requires level 30</span><br />","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9258,{"name":"Increased Agility 13","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9258/increased-agility-13\"><b class=\"whtt-name\">Increased Agility 13</b></a></td></tr></table><table><tr><td><div class=\"q\">+13 Agility.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9259,{"name":"Increased Agility 14","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9259/increased-agility-14\"><b class=\"whtt-name\">Increased Agility 14</b></a></td></tr></table><table><tr><td><div class=\"q\">+14 Agility.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9260,{"name":"Increased Intellect 13","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9260/increased-intellect-13\"><b class=\"whtt-name\">Increased Intellect 13</b></a></td></tr></table><table><tr><td><div class=\"q\">+13 Intellect.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9261,{"name":"Increased Intellect 14","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9261/increased-intellect-14\"><b class=\"whtt-name\">Increased Intellect 14</b></a></td></tr></table><table><tr><td><div class=\"q\">+14 Intellect.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9262,{"name":"Increased Spirit 13","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9262/increased-spirit-13\"><b class=\"whtt-name\">Increased Spirit 13</b></a></td></tr></table><table><tr><td><div class=\"q\">+13 Spirit.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9263,{"name":"Increased Spirit 14","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9263/increased-spirit-14\"><b class=\"whtt-name\">Increased Spirit 14</b></a></td></tr></table><table><tr><td><div class=\"q\">+14 Spirit.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9264,{"name":"Increased Stamina 13","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9264/increased-stamina-13\"><b class=\"whtt-name\">Increased Stamina 13</b></a></td></tr></table><table><tr><td><div class=\"q\">+13 Stamina.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9265,{"name":"Increased Stamina 14","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9265/increased-stamina-14\"><b class=\"whtt-name\">Increased Stamina 14</b></a></td></tr></table><table><tr><td><div class=\"q\">+14 Stamina.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9266,{"name":"Increased Strength 13","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9266/increased-strength-13\"><b class=\"whtt-name\">Increased Strength 13</b></a></td></tr></table><table><tr><td><div class=\"q\">+13 Strength.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9267,{"name":"Increased Strength 14","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9267/increased-strength-14\"><b class=\"whtt-name\">Increased Strength 14</b></a></td></tr></table><table><tr><td><div class=\"q\">+14 Strength.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9268,{"name":"Teleport to Darnassus - Event","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9268/teleport-to-darnassus-event\"><b class=\"whtt-name\">Teleport to Darnassus - Event</b></a><br />20 yd range<br />1 sec cast<br /><span class=\"wowhead-tooltip-requirements\">Requires level 1</span><br /></td></tr></table><table><tr><td><div class=\"q\">Sends player to Darnassus</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
9269,{"name":"Gnomish Universal Remote","icon":"inv_misc_pocketwatch_01","tooltip":"<table><tr><td><a class=\"whtt-name q2\" href=\"/classic/spell=9269/gnomish-universal-remote\"><b class=\"whtt-name q2\">Gnomish Universal Remote</b></a><br />12.5 sec cast</td></tr></table><table><tr><td>Tools:<br /><div class=\"indent q1\"><a href=\"/classic/item=5956/blacksmith-hammer\">Blacksmith Hammer</a>, <a href=\"/classic/item=6219/arclight-spanner\">Arclight Spanner</a></div>Reagents:<br /><div class=\"indent q1\"><a href=\"/classic/item=2841/bronze-bar\">Bronze Bar</a>&nbsp;(6), <a href=\"/classic/item=4375/whirring-bronze-gizmo\">Whirring Bronze Gizmo</a>, <a href=\"/classic/item=814/flask-of-oil\">Flask of Oil</a>&nbsp;(2), <a href=\"/classic/item=818/tigerseye\">Tigerseye</a>, <a href=\"/classic/item=774/malachite\">Malachite</a></div><br /><span class=\"q2\"><a href=\"/classic/item=7506/gnomish-universal-remote\">Gnomish Universal Remote</a></span><!--ndstart--><!--ndend--><span class=\"q\"><br>Item Level <!--ilvl-->25</span><!--bo--><br>Binds when equipped<!--ue--><table width=\"100%\"><tr><td>Trinket</td><th><!--scstart4:-4--><span class=\"q1\"></span><!--scend--></th></tr></table><!--ebstats--><!--egstats--><!--eistats--><!--nameDescStats--><!--e--><!--ps-->Requires <a href=\"/classic/skill=202/engineering\" class=\"q1\">Engineering</a> (125)<br><span class=\"q2\">Use: <a href=\"/classic/spell=8344/universal-remote\" class=\"q2\">Allows control of a mechanical target for a short time. &nbsp;It may not always work and may just root the machine or make it very very angry. &nbsp;Gnomish engineering at its finest.</a> (3 Min Cooldown)</span><!--itemEffects:1--><div class=\"whtt-sellprice\">Sell Price: <span class=\"moneysilver\">5</span></div></td></tr></table>","tooltip2":"","buff":"","quality":2,"spells":{},"buffspells":{},"completion_category":11}
9270,{"name":"Schematic: Gnomish Universal Remote","icon":"classic_temp","tooltip":"<table><tr><td><a class=\"whtt-name\" href=\"/classic/spell=9270/schematic-gnomish-universal-remote\"><b class=\"whtt-name\">Schematic: Gnomish Universal Remote</b></a><br />100 yd range<br />3 sec cast</td></tr></table><table><tr><td><div class=\"q\">Teaches you how to make a Gnomish Universal Remote.</div></td></tr></table>","tooltip2":"","buff":"","quality":null,"spells":{},"buffspells":{},"completion_category":0}
